,170,603,601,690,637,704,701,714,XLK,XLV,XOP,QQQ,SHV,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2017-09-25,980.02,324.28,349.49,411.88,235.31,629.83,281.69,350.83,53.75254821777344,72.59720611572266,118.87969970703125,136.3348388671875,96.35186767578125,28160.0,6349.0,6509.0,13.399999618530273,55.658447265625,21.807580947875977,133.3207550048828,9.603255271911621,8.302522659301758
2017-09-26,989.98,324.24,349.44,411.93,235.37,629.94,281.67,350.66,53.9477424621582,72.48119354248047,119.36946868896484,136.6881103515625,96.3780517578125,28240.0,6377.0,6528.0,13.199999809265137,57.17214584350586,22.03449058532715,130.8379364013672,9.603255271911621,8.356905937194824
2017-09-27,989.77,324.12,348.93,411.33,235.45,628.04,281.67,350.38,54.49614715576172,72.45439910888672,120.24409484863281,137.91973876953125,96.36932373046875,27950.0,6301.0,6505.0,12.989999771118164,59.25647735595703,21.97189712524414,131.43521118164062,9.576281547546387,8.399200439453125
2017-09-28,976.13,324.05,348.96,411.33,235.59,627.95,281.78,350.56,54.561214447021484,72.51688385009766,119.64934539794922,137.87196350097656,96.3780517578125,28180.0,6333.0,6599.0,13.09000015258789,59.00286865234375,21.940601348876953,134.3701934814453,9.576281547546387,8.350860595703125
2017-09-29,,,,,,,,,54.93300247192383,72.94528198242188,119.26451873779297,138.86489868164062,96.39549255371094,,,,13.470000267028809,57.64765548706055,21.82322883605957,133.67910766601562,9.616745948791504,8.471712112426758
2017-10-01,973.62,324.26,349.2,411.46,235.66,628.39,281.84,350.75,,,,,,28780.0,6326.0,6613.0,,,,,,
2017-10-02,960.76,324.3,349.51,411.71,235.66,629.38,281.8,350.69,55.016666412353516,73.68607330322266,119.9642105102539,138.98902893066406,96.39901733398438,28510.0,6266.0,6538.0,13.760000228881836,58.40846633911133,21.8310546875,133.91799926757812,9.633684158325195,8.538179397583008
2017-10-03,968.49,324.57,349.64,411.53,235.63,628.92,281.71,351.38,55.14678955078125,73.66822052001953,119.89429473876953,139.2849578857422,96.39901733398438,28450.0,6310.0,6594.0,13.75,58.297515869140625,22.120569229125977,133.83270263671875,9.593033790588379,8.574440956115723
2017-10-04,,,,,,,,,55.10961151123047,74.02521514892578,119.19456481933594,139.41860961914062,96.39025115966797,,,,13.949999809265137,58.146942138671875,22.425735473632812,134.13131713867188,9.599806785583496,8.520054817199707
2017-10-05,,,,,,,,,55.63941955566406,74.07880401611328,120.17412567138672,140.7838592529297,96.38152313232422,,,,13.880000114440918,58.7334098815918,22.40225601196289,135.48788452148438,9.586258888244629,8.598604202270508
2017-10-06,,,,,,,,,55.72307205200195,73.98060607910156,117.48028564453125,140.97482299804688,96.38152313232422,,,,13.880000114440918,58.773033142089844,22.417903900146484,136.17047119140625,9.572707176208496,8.646944999694824
2017-10-08,965.33,324.65,349.71,411.65,235.59,629.2,281.74,351.51,,,,,,28820.0,6325.0,6637.0,,,,,,
2017-10-09,961.8,324.93,349.84,411.69,235.59,629.41,281.71,351.75,55.86248779296875,73.51649475097656,117.8651123046875,140.8125,96.39901733398438,28380.0,6233.0,6610.0,13.789999961853027,58.86021041870117,22.28489112854004,136.6140594482422,9.579484939575195,8.58652400970459
2017-10-10,956.33,325.0,349.8,411.69,235.63,629.39,281.76,351.86,55.91826629638672,73.68607330322266,117.69019317626953,140.9175262451172,96.38152313232422,28630.0,6290.0,6650.0,13.960000038146973,60.27880096435547,22.566577911376953,137.00657653808594,9.620133399963379,8.671114921569824
2017-10-11,,,,,,,,,56.10416793823242,73.82886505126953,118.38988494873047,141.33761596679688,96.4077377319336,,,,13.8100004196167,60.12030792236328,22.70742416381836,139.1992950439453,9.640456199645996,8.671114921569824
2017-10-12,,,,,,,,,55.964744567871094,73.74855041503906,117.5152587890625,141.07989501953125,96.4164810180664,,,,13.75,60.746402740478516,22.425735473632812,139.8477325439453,9.626908302307129,8.671114921569824
2017-10-13,,,,,,,,,56.234291076660156,73.5611343383789,117.55028533935547,141.6240692138672,96.4164810180664,,,,13.678999900817871,60.77018356323242,22.45703125,141.09339904785156,9.626908302307129,8.610692977905273
2017-10-15,949.75,325.19,350.05,412.17,235.78,630.84,281.75,352.17,,,,,,28930.0,6345.0,6693.0,,,,,,
2017-10-16,934.71,325.68,350.31,412.15,236.41,630.91,281.7,353.16,56.43879318237305,73.23983001708984,117.65520477294922,142.11099243164062,96.4164810180664,28450.0,6305.0,6693.0,13.369999885559082,60.318450927734375,22.316186904907227,140.78628540039062,9.660781860351562,8.65299129486084
2017-10-17,935.8,325.86,350.32,411.89,236.41,630.2,281.71,353.6,56.43879318237305,74.22159576416016,117.79515075683594,142.2923583984375,96.4164810180664,28830.0,6285.0,6692.0,13.029999732971191,58.994930267333984,22.245763778686523,141.11895751953125,9.674328804016113,8.67715835571289
2017-10-18,926.58,326.31,350.4,411.63,236.41,629.21,281.76,354.59,56.57820129394531,74.32868194580078,116.6756362915039,142.1204833984375,96.43395233154297,28290.0,6325.0,6716.0,13.319999694824219,59.1375732421875,22.32401466369629,141.43472290039062,9.640456199645996,8.683201789855957
2017-10-19,905.61,326.02,350.38,411.91,236.57,630.05,281.77,354.21,56.410884857177734,74.78387451171875,115.9409408569336,141.59539794921875,96.44270324707031,28410.0,6317.0,6650.0,13.15999984741211,59.3515625,22.370962142944336,142.0574951171875,9.73530387878418,8.616732597351074
2017-10-20,,,,,,,,,56.79198455810547,74.86419677734375,116.50067901611328,141.97727966308594,96.43395233154297,,,,13.300000190734863,59.3594970703125,22.316186904907227,141.88687133789062,9.809826850891113,8.683201789855957
2017-10-22,903.54,325.88,349.99,411.34,236.51,628.19,281.74,353.94,,,,,,28430.0,6333.0,6663.0,,,,,,
2017-10-23,890.05,325.81,349.96,411.48,236.51,628.67,281.73,353.86,56.522438049316406,74.67675018310547,113.73685455322266,141.0512237548828,96.42521667480469,28520.0,6263.0,6619.0,13.84000015258789,58.773033142089844,22.11273956298828,139.36138916015625,9.708200454711914,8.64430046081543
2017-10-24,889.38,325.51,349.76,411.35,236.49,628.23,281.72,353.22,56.680458068847656,74.17695617675781,113.80682373046875,141.28988647460938,96.42521667480469,28300.0,6210.0,6620.0,13.970000267028809,59.454593658447266,22.151866912841797,139.82211303710938,9.660781860351562,8.619980812072754
2017-10-25,871.34,325.24,349.41,410.95,236.53,626.85,281.74,352.76,56.37371063232422,74.0698471069336,112.82725524902344,140.7552032470703,96.4164810180664,28610.0,6197.0,6619.0,13.420000076293945,59.1375732421875,22.026670455932617,139.5662078857422,9.647228240966797,8.583507537841797
2017-10-26,871.44,324.98,349.23,410.86,236.61,626.47,281.77,352.17,56.606101989746094,73.3290786743164,113.42200469970703,140.3065185546875,96.42521667480469,28560.0,6170.0,6640.0,13.930000305175781,59.40705108642578,22.151866912841797,139.93301391601562,9.65400505065918,8.60782241821289
2017-10-27,,,,,,,,,58.130462646484375,73.31122589111328,116.74560546875,144.39279174804688,96.4164810180664,,,,13.890000343322754,59.850852966308594,22.28489112854004,141.11045837402344,9.620133399963379,8.723321914672852
2017-10-29,882.53,325.23,349.52,411.15,236.61,627.4,281.75,352.48,,,,,,29210.0,6268.0,6655.0,,,,,,
2017-10-30,903.08,325.5,349.93,411.66,236.55,629.05,281.8,352.75,58.260581970214844,72.52582550048828,118.0750503540039,144.71734619140625,96.43395233154297,29050.0,6300.0,6653.0,14.239999771118164,58.30544662475586,22.03449058532715,141.82716369628906,9.660781860351562,8.765875816345215
2017-10-31,928.06,325.77,350.34,412.11,236.62,630.62,281.74,353.26,58.51156234741211,72.39193725585938,119.92922973632812,145.2615509033203,96.43395233154297,29020.0,6353.0,6684.0,14.0,58.836448669433594,22.80914306640625,142.4073028564453,9.77595043182373,8.711164474487305
2017-11-01,908.11,325.93,350.39,412.02,236.62,630.28,281.71,353.57,58.52083969116211,72.57044982910156,123.49772644042969,145.2137908935547,96.4339599609375,29090.0,6360.0,6745.0,14.100000381469727,58.86021041870117,22.269241333007812,141.94662475585938,9.73852252960205,8.705086708068848
2017-11-02,885.28,325.91,350.44,412.2,236.65,630.79,281.71,353.47,58.548744201660156,72.24020385742188,122.02837371826172,144.9369354248047,96.44270324707031,29520.0,6475.0,6865.0,13.916000366210938,59.18515396118164,22.018848419189453,143.42263793945312,9.74532699584961,8.650376319885254
2017-11-03,,,,,,,,,59.01347732543945,72.83817291259766,123.67269134521484,146.3308563232422,96.44270324707031,,,,13.850000381469727,60.461097717285156,21.72150993347168,143.89187622070312,9.74532699584961,8.741559982299805
2017-11-05,866.04,326.08,350.81,412.6,236.66,632.14,281.74,353.69,,,,,,30140.0,6475.0,6850.0,,,,,,
2017-11-06,869.84,326.24,350.98,412.95,236.61,633.16,281.69,353.9,59.14360046386719,72.61506652832031,128.85047912597656,146.82728576660156,96.44270324707031,29730.0,6375.0,6874.0,13.579999923706055,58.186580657958984,21.752803802490234,145.10340881347656,9.73171615600586,8.814507484436035
2017-11-07,874.86,326.45,351.2,413.16,236.68,633.73,281.72,354.26,59.171485900878906,72.76676177978516,128.2207794189453,146.9132537841797,96.4339599609375,29460.0,6326.0,6900.0,13.649999618530273,56.292457580566406,21.23637580871582,145.70065307617188,9.779356002807617,8.778033256530762
2017-11-08,888.32,326.63,351.28,413.32,236.68,634.25,281.77,354.53,59.496826171875,72.9363784790039,126.29654693603516,147.50514221191406,96.4339599609375,29830.0,6271.0,6875.0,13.385000228881836,54.089263916015625,19.820093154907227,145.1290283203125,9.779356002807617,8.741559982299805
2017-11-09,885.46,326.49,351.03,413.03,236.64,633.28,281.85,354.26,59.02276611328125,72.94528198242188,128.0458221435547,146.7318115234375,96.44270324707031,29320.0,6282.0,6809.0,13.399999618530273,53.11445999145508,20.399124145507812,142.4840850830078,9.765742301940918,8.68685245513916
2017-11-10,,,,,,,,,59.02276611328125,72.47223663330078,127.66100311279297,146.72227478027344,96.44270324707031,,,,13.359999656677246,53.70885467529297,19.94529151916504,141.2810821533203,9.697688102722168,8.650376319885254
2017-11-12,911.89,326.56,350.79,412.53,236.62,631.69,281.78,354.22,,,,,,29720.0,6339.0,6789.0,,,,,,
2017-11-13,924.56,326.67,350.96,412.71,236.65,632.23,281.76,354.4,59.004180908203125,72.54364776611328,125.52690887451172,146.90367126464844,96.45145416259766,29670.0,6277.0,6765.0,12.949999809265137,55.333518981933594,19.73402214050293,142.79977416992188,9.684077262878418,8.565272331237793
2017-11-14,939.09,326.88,351.08,412.59,236.81,631.85,281.75,354.81,58.88335037231445,72.2491226196289,121.11871337890625,146.36900329589844,96.45145416259766,29670.0,6262.0,6862.0,13.583999633789062,56.32416534423828,19.741844177246094,143.43115234375,9.758936882019043,8.498400688171387
2017-11-15,922.24,326.88,351.31,412.89,236.98,632.74,281.77,354.77,58.44649124145508,72.04385375976562,119.57939147949219,145.681640625,96.460205078125,29340.0,6210.0,6850.0,12.109999656677246,55.1195182800293,19.413206100463867,142.7571258544922,9.711301803588867,8.480167388916016
2017-11-16,916.21,326.91,351.3,412.42,237.48,631.35,281.75,354.78,59.26444625854492,72.79354858398438,119.99922943115234,147.54331970214844,96.44270324707031,29690.0,6192.0,6900.0,12.0,56.490577697753906,19.906166076660156,143.41409301757812,9.6704683303833,8.534878730773926
2017-11-17,,,,,,,,,58.88335037231445,72.50794982910156,122.44812774658203,146.98007202148438,96.45145416259766,,,,11.960000038146973,56.530208587646484,20.414775848388672,142.24522399902344,9.616023063659668,8.565272331237793
2017-11-19,912.85,327.14,351.33,412.48,237.42,631.43,281.78,355.11,,,,,,29480.0,6233.0,6902.0,,,,,,
2017-11-20,907.87,327.39,351.59,412.47,237.6,631.45,281.81,355.67,59.10642623901367,72.2044906616211,120.97882080078125,146.86549377441406,96.45145416259766,29890.0,6355.0,6937.0,12.50100040435791,58.146942138671875,20.500844955444336,142.42437744140625,9.650053977966309,8.63822078704834
2017-11-21,902.33,327.5,351.8,412.54,237.65,631.7,281.82,355.89,59.72919464111328,72.83817291259766,121.39862823486328,148.45986938476562,96.460205078125,30150.0,6302.0,6974.0,12.460000038146973,59.61308670043945,20.696462631225586,143.59326171875,9.62963581085205,8.654122352600098
2017-11-22,895.71,327.34,351.58,412.22,237.72,630.71,281.83,355.62,59.61764907836914,72.8114242553711,123.46273040771484,148.6412353515625,96.46892547607422,29860.0,6265.0,6983.0,12.3100004196167,57.40990447998047,20.985980987548828,144.23313903808594,9.63644027709961,8.703044891357422
2017-11-23,891.09,327.51,351.82,412.55,237.77,631.8,281.87,355.61,,,,,,29870.0,6248.0,6920.0,,,,,,
2017-11-24,,,,,,,,,59.95226287841797,72.98098754882812,123.56771087646484,149.18548583984375,96.47769927978516,,,,12.600000381469727,57.235565185546875,20.915557861328125,144.28439331054688,9.697688102722168,8.739744186401367
2017-11-26,935.55,327.48,351.67,412.4,237.78,631.3,281.91,355.57,,,,,,30600.0,6206.0,6949.0,,,,,,
2017-11-27,932.22,327.62,351.61,412.24,237.84,630.84,281.89,355.76,59.95226287841797,73.04347229003906,120.41902160644531,149.11859130859375,96.4864501953125,30600.0,6200.0,6948.0,12.460000038146973,56.91855239868164,21.36939239501953,144.15640258789062,9.697688102722168,8.666354179382324
2017-11-28,930.03,327.87,351.85,412.52,237.78,631.74,281.85,356.36,60.147464752197266,73.57897186279297,121.36363220214844,149.50054931640625,96.4864501953125,30470.0,6347.0,7000.0,12.649999618530273,57.718994140625,21.50241470336914,146.18699645996094,9.62963581085205,8.684697151184082
2017-11-29,918.56,327.78,351.59,412.2,237.72,630.77,281.9,356.23,58.81829833984375,73.94489288330078,121.95840454101562,146.89413452148438,96.4864501953125,30520.0,6320.0,7055.0,13.449999809265137,59.31987762451172,21.510236740112305,145.4105682373047,9.609222412109375,8.672467231750488
2017-11-30,929.6,327.83,351.78,412.37,237.84,631.28,281.83,356.25,59.33879470825195,74.4982681274414,124.96710205078125,148.125732421875,96.4864501953125,30240.0,6373.0,7111.0,13.574999809265137,58.844364166259766,21.666732788085938,147.59921264648438,9.62963581085205,8.709163665771484
2017-12-01,,,,,,,,,59.03205490112305,74.3465347290039,127.45108795166016,147.49563598632812,96.4960708618164,,,,13.109999656677246,59.59726333618164,21.377220153808594,148.3716583251953,9.63988971710205,8.690816879272461
2017-12-03,957.12,327.86,351.58,411.92,237.88,629.81,281.83,356.39,,,,,,30660.0,6466.0,7230.0,,,,,,
2017-12-04,949.27,328.13,351.85,412.23,237.89,630.85,281.83,356.73,58.083988189697266,73.4361572265625,125.8067398071289,145.79623413085938,96.48729705810547,30630.0,6504.0,7291.0,13.220000267028809,60.03313446044922,21.596309661865234,146.46624755859375,9.63988971710205,8.654122352600098
2017-12-05,926.33,328.35,352.19,412.45,237.95,631.52,281.85,357.44,58.102577209472656,73.31122589111328,124.68721771240234,145.8916778564453,96.4960708618164,30840.0,6495.0,7379.0,13.699999809265137,60.12030792236328,21.72933006286621,148.47467041015625,9.585197448730469,8.60518741607666
2017-12-06,915.81,328.25,352.21,412.5,237.97,631.63,281.86,357.4,58.474369049072266,73.24874877929688,120.87384033203125,146.5504150390625,96.4960708618164,31180.0,6402.0,7245.0,13.680000305175781,59.5576286315918,20.90773582458496,148.8952178955078,9.619379043579102,8.660234451293945
2017-12-07,912.75,327.99,351.88,412.43,237.86,631.28,281.9,357.0,58.83686828613281,73.2665786743164,121.74845123291016,147.04684448242188,96.50479125976562,30920.0,6280.0,7084.0,13.8149995803833,59.3594970703125,20.70428466796875,148.40599060058594,9.592031478881836,8.654122352600098
2017-12-08,,,,,,,,,59.115726470947266,74.08770751953125,123.49772644042969,147.6960906982422,96.52230834960938,,,,14.0600004196167,56.8789176940918,20.806011199951172,148.61199951171875,9.63305377960205,8.641885757446289
2017-12-10,898.72,327.91,351.81,412.43,237.82,631.34,281.89,356.88,,,,,,30680.0,6217.0,6999.0,,,,,,
2017-12-11,892.46,327.89,351.91,412.62,237.79,631.9,281.89,356.66,59.62694549560547,74.40007781982422,125.00211334228516,148.84176635742188,96.52230834960938,30860.0,6186.0,6991.0,13.430000305175781,56.569828033447266,21.118999481201172,148.6977996826172,9.619379043579102,8.703044891357422
2017-12-12,894.27,327.88,351.81,412.4,237.8,631.23,281.9,356.5,59.60834503173828,74.69461059570312,123.07792663574219,148.6412353515625,96.4960708618164,31180.0,6130.0,6993.0,13.199999809265137,56.41926574707031,21.220722198486328,147.8223876953125,9.646728515625,8.739744186401367
2017-12-13,894.32,327.8,351.64,412.54,237.74,631.63,281.87,356.24,59.62694549560547,74.95345306396484,121.85343170166016,148.92770385742188,96.50479125976562,31550.0,6067.0,6943.0,12.9399995803833,57.02949905395508,21.142475128173828,148.95530700683594,9.646728515625,8.764209747314453
2017-12-14,878.13,327.56,351.65,412.97,237.72,632.94,281.92,355.78,59.552589416503906,74.19481658935547,120.62896728515625,148.8226318359375,96.5135726928711,30910.0,6083.0,7003.0,12.930000305175781,57.88971710205078,20.65060806274414,148.60337829589844,9.626215934753418,8.721392631530762
2017-12-15,,,,,,,,,60.231773376464844,75.0111312866211,119.45472717285156,150.51251220703125,96.52230834960938,,,,12.930000305175781,59.23581314086914,20.422380447387695,149.39300537109375,9.619379043579102,8.758091926574707
2017-12-17,879.42,327.63,351.95,413.79,237.66,635.76,281.91,355.66,,,,,,31210.0,6107.0,7029.0,,,,,,
2017-12-18,868.57,328.35,352.54,413.96,237.63,636.2,281.93,356.89,60.76356506347656,75.03804016113281,121.80316162109375,151.7744140625,96.50479125976562,31000.0,6190.0,7080.0,12.920000076293945,60.70933151245117,20.532560348510742,149.51316833496094,9.605706214904785,8.831483840942383
2017-12-19,866.74,328.09,352.09,413.58,237.61,635.16,281.86,356.34,60.390377044677734,74.94843292236328,122.01350402832031,150.87515258789062,96.5135726928711,31240.0,6242.0,7280.0,13.020000457763672,61.43414306640625,20.682079315185547,148.8179473876953,9.626215934753418,8.892640113830566
